signal_type,period,warning_level,warning_count,warning_signals,evidence,affected_file,affected_developer
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentCustomizationItemProvider.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationManagementEditor.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/chatDebug/agentHostChatDebugProvider.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatQuestionCarouselPart.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/widget/input/modelPicker/modelPickerWidget.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/buddy-falling-insiders-96.png,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/buddy-falling-insiders-96.spritesheet.png,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/buddy-falling-stable-96.png,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/buddy-falling-stable-96.spritesheet.png,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/widgetHosts/editor/chatEditorInput.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/common/automations/automationTelemetry.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/electron-browser/tunnelHostService.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/services/agentHost/test/electron-browser/agentHostService.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,CodeQL.yml,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,build/azure-pipelines/copilot/pull-test-cache.yml,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,build/azure-pipelines/publish-types/publish-types.yml,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,cli/src/commands/update.rs,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/CodeQL.yml,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/build/update-assets.yml,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/chatSessions/vscode-node/chatSessionRepositoryTracker.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/completions-core/vscode-node/lib/src/ghostText/test/streamedCompletionSplitter.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/completions-core/vscode-node/lib/src/openai/fetch.fake.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/completions-core/vscode-node/lib/src/test/fetcher.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/externalAgents/node/oaiLanguageModelServer.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/inlineEdits/common/userInteractionMonitor.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/mcp/test/vscode-node/nuget.stub.spec.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/prompt/node/test/chatMLFetcherResponseApiTelemetry.spec.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/prompts/node/agent/defaultAgentInstructions.tsx,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/typescriptContext/vscode-node/ts7/api.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/typescriptContext/vscode-node/ts7/classContextProvider.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/typescriptContext/vscode-node/ts7/methodContextProvider.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/typescriptContext/vscode-node/ts7/nesRenameService.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/extension/typescriptContext/vscode-node/ts7/tsContextService.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/platform/ignore/node/remoteContentExclusion.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,extensions/copilot/src/platform/ignore/node/test/remoteContentExclusion.spec.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,scripts/test.bat,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/base/browser/markdownRenderer.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/editor/common/standalone/standaloneEnums.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/editor/common/viewModel/viewModelImpl.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/editor/common/viewModel/viewModelLines.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/editor/test/browser/viewModel/modelLineProjection.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/actionWidget/browser/actionWidget.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/actionWidget/test/browser/actionWidget.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/actions/common/actions.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/common/sandboxConfigSchema.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/common/sshRemoteAgentHost.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/electron-browser/sshRemoteAgentHostServiceImpl.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/agentHostChangesetTelemetry.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/agentHostDebugLogs.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/claude/claudeToolDisplay.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/claude/claudeTransportMode.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/codex/codexSessionMetadataStore.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/copilot/copilotCliEnvironment.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/copilot/copilotSessionWrapper.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/copilot/copilotShellTools.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/shared/agentMergeServerTools.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/shared/customizationEnablementGate.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/node/sshRemoteAgentHostHelpers.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/common/tunnelAgentHostGateway.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/electron-browser/remoteAgentHostService.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/agentHostSeams.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/artifactServerTools.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/claudeSubagentResolver.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/customizations/claudeSessionCustomizationDiscovery.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/agentHost/test/node/shared/agentHostOctoKitService.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/browserView/common/browserView.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/browserView/electron-main/browserView.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/browserView/electron-main/browserViewMainService.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/platform/quickinput/browser/media/quickInput.css,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/browser/parts/mobile/mobileChatShell.css,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/changes/browser/sessionChangesEditor.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/chat/browser/sessionArtifacts.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/chat/browser/sideChatProvider.contribution.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/chat/test/browser/externalSessionBanner.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/github/test/browser/githubFetchers.test.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/providers/copilotChatSessions/browser/copilotChatSessionsActions.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/providers/remoteAgentHost/browser/webTunnelAgentHostService.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/sessions/contrib/sessions/test/browser/sessionsListTestUtils.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/browser/workbench.contribution.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/agentsVoice/browser/media/voiceModeOnboarding.css,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/browserView/common/browserView.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostFolderPickerActionItem.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/chatSetup/chatSetup.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/chatSetup/chatSetupRunner.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/widget/input/editor/agentHostInputCompletionsBase.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/browser/widget/input/editor/chatInputCompletionUtils.ts,dmitrivMS
DEVELOPER_FILE,,MEDIUM,1,STRONG_DEVELOPER_FILE_DEPENDENCY,Developer-file relationship is among the strongest observed relationships.,src/vs/workbench/contrib/chat/common/automations/automation.ts,dmitrivMS
