issue_number,pr_number,title,state,created_at,closed_at,author_x,commit_sha,commit_message,author_y,commit_date,file_name,status,additions,deletions,changes
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/test/browser/actions/chatExecuteActions.test.ts,modified,56.0,19.0,75.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostChatInputPicker.test.ts,modified,83.0,31.0,114.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostExistingSessionHarnessPickerEnablement.test.ts,added,192.0,0.0,192.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostModePickerPresentation.test.ts,modified,233.0,86.0,319.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/test/browser/widget/input/chatInputPickerResponsiveLayout.test.ts,modified,13.0,2.0,15.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/chat/test/browser/widget/input/delegationSessionPickerActionItem.test.ts,modified,33.0,35.0,68.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/terminalContrib/chatAgentTools/browser/agentHostSandboxForwarder.ts,modified,30.0,7.0,37.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/contrib/terminalContrib/chatAgentTools/test/browser/agentHostSandboxForwarder.test.ts,modified,63.0,22.0,85.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/electron-browser/actions/windowActions.ts,modified,1.0,2.0,3.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/test/browser/componentFixtures/chat/chatInput.fixture.ts,modified,7.0,0.0,7.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/test/browser/componentFixtures/chat/renderChatInput.ts,modified,6.0,1.0,7.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,src/vs/workbench/test/browser/componentFixtures/sessions/aiCustomizationManagementEditor.fixture.ts,modified,32.0,9.0,41.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,d1da1e8a5f1a6dfc9b8b9a2701fef3acdbd2d7fd,Merge branch 'main' into DileepY/333900_1,dileepyavan,2026-09-11 03:58:06+00:00,test/componentFixtures/blocks-ci-screenshots.md,modified,18.0,12.0,30.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,278829869c15ae849e0b0a40ee72c1f5681d04f9,Review comments,dileepyavan,2026-09-11 04:08:20+00:00,src/vs/platform/agentHost/common/agentHostOperatingSystem.ts,modified,5.0,3.0,8.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,278829869c15ae849e0b0a40ee72c1f5681d04f9,Review comments,dileepyavan,2026-09-11 04:08:20+00:00,src/vs/platform/agentHost/test/common/agentHostOperatingSystem.test.ts,modified,26.0,8.0,34.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,278829869c15ae849e0b0a40ee72c1f5681d04f9,Review comments,dileepyavan,2026-09-11 04:08:20+00:00,src/vs/platform/agentHost/test/node/copilotAgentSession.test.ts,modified,0.0,1.0,1.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,278829869c15ae849e0b0a40ee72c1f5681d04f9,Review comments,dileepyavan,2026-09-11 04:08:20+00:00,src/vs/sessions/contrib/providers/agentHost/browser/agentHostPermissionPickerDelegate.ts,modified,11.0,3.0,14.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,278829869c15ae849e0b0a40ee72c1f5681d04f9,Review comments,dileepyavan,2026-09-11 04:08:20+00:00,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHost/agentHostPermissionPickerDelegate.test.ts,modified,76.0,2.0,78.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,278829869c15ae849e0b0a40ee72c1f5681d04f9,Review comments,dileepyavan,2026-09-11 04:08:20+00:00,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostChatInputPicker.ts,modified,9.0,0.0,9.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,278829869c15ae849e0b0a40ee72c1f5681d04f9,Review comments,dileepyavan,2026-09-11 04:08:20+00:00,src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostChatInputPicker.test.ts,modified,79.0,4.0,83.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,build/gulpfile.vscode.ts,modified,0.0,1.0,1.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,package.json,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,resources/win32/sessions.ico,removed,0.0,0.0,0.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/platform/actionWidget/browser/actionList.ts,modified,3.0,65.0,68.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/platform/actionWidget/browser/actionWidget.css,modified,2.0,2.0,4.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/platform/actionWidget/test/browser/actionList.test.ts,modified,7.0,97.0,104.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/platform/actionWidget/test/browser/actionWidget.test.ts,modified,7.0,10.0,17.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/platform/agentHost/common/agentHostEnablementService.ts,modified,13.0,0.0,13.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/platform/native/electron-main/nativeHostMainService.ts,modified,1.0,2.0,3.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/platform/window/common/window.ts,modified,0.0,1.0,1.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/platform/window/electron-main/window.ts,modified,0.0,3.0,3.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/platform/windows/electron-main/windowImpl.ts,modified,0.0,9.0,9.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/platform/windows/test/electron-main/windowsFinder.test.ts,modified,0.0,1.0,1.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/platform/workspaces/electron-main/workspacesHistoryMainService.ts,modified,2.0,18.0,20.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/sessions/contrib/chat/browser/media/chatInput.css,modified,1.0,1.0,2.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/sessions/contrib/chat/browser/media/chatView.css,modified,9.0,2.0,11.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/sessions/contrib/chat/browser/media/chatWidget.css,modified,8.0,3.0,11.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/sessions/contrib/chat/browser/media/checkboxChip.css,modified,4.0,0.0,4.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/sessions/contrib/chat/test/browser/chatInput.fixture.ts,modified,10.0,0.0,10.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/sessions/contrib/chat/test/browser/chatView.test.ts,modified,11.0,0.0,11.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/sessions/contrib/providers/agentHost/browser/agentHostModePicker.ts,modified,14.0,6.0,20.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/sessions/contrib/providers/agentHost/browser/agentHostPermissionPickerDelegate.ts,modified,7.0,5.0,12.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/sessions/contrib/providers/agentHost/browser/agentHostSessionConfigPicker.ts,modified,4.0,1.0,5.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/sessions/contrib/providers/agentHost/browser/media/agentHostSessionConfigPicker.css,modified,4.0,0.0,4.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHost/agentHostPermissionPickerDelegate.test.ts,modified,26.0,16.0,42.0
335494,335613,Agent Host sandbox toggle uses client OS instead of remote host OS,open,2026-09-10 16:08:06+00:00,,digitarald,88c27ad8477d3a9e9ccd1a999e3b3801a3ba5d55,"Merge remote updates before publishing host OS recovery fix

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-11 04:09:37+00:00,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHost/agentHostSessionConfigPicker.test.ts,modified,7.0,0.0,7.0
